id,logId,categoryId,factionId,level,name,typeId,rarityId,description,active,xoID,quantity,releaseId,accuracy,addsEnergy,blastPower,cabinPower,damage,durability,energyDrain,featureBlastPercent,featureBulletPercent,featureFirePercent,featureMeleePercent,featurePassthroughPercent,fireRate,fuelReserves,increasesDurability,increasesReputationPercent,mass,massLimit,maxAmmo,maxCabinSpeed,maxChassisSpeed,perks,power,ps,range,timeToOverheating,tonnage,topSpeed,marketDef,userId
1224,,7,99,0,Ocean spirit,10,4,,true,1224,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_Halloween2020_4,clmpbq6vp0000mtx4cyyep6et
1225,,7,99,0,Illusion of life,10,4,,true,1225,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_Halloween2020_5,clmpbq6vp0000mtx4cyyep6et
1226,,7,99,0,Winter ghost,10,4,,true,1226,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_Halloween2020_6,clmpbq6vp0000mtx4cyyep6et
1228,,2,99,0,Snowfall,90,3,,true,1228,1,26,6.5,0,0,0,10,436,5,0,0,0,0,0,2.6,0,0,0,567,0,8,0,0,,0,1375,4.1,0,0,0,CarPart_Gun_Missile_3x_Front_epic,clmpbq6vp0000mtx4cyyep6et
1229,,6,99,0,Sledge XXII,81,3,,true,1229,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_Hologram_NY2021,clmpbq6vp0000mtx4cyyep6et
1230,,6,99,0,Bigfoot spare,2,3,,true,1230,1,27,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,,0,45,0,0,0,0,CarPart_SpareTire_Tribal,clmpbq6vp0000mtx4cyyep6et
1231,,9,99,0,Cold sun,52,3,,true,1231,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nyear2021_xmasbundle01,clmpbq6vp0000mtx4cyyep6et
1232,,9,99,0,Frosty trail,52,3,,true,1232,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nyear2021_xmasbundle02,clmpbq6vp0000mtx4cyyep6et
1234,,7,99,0,Red crystal,10,5,,true,1234,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_chameleon_AnodizedDarkRed,clmpbq6vp0000mtx4cyyep6et
1237,,1,9,41,Jannabi,55,3,,true,1237,1,27,0,12,0,4.5,0,230,0,0,0,0,0,0,0,0,0,0,700,8100,0,100,0,,0,1800,0,0,4000,0,Cabin_CyberEast_Cab1,clmpbq6vp0000mtx4cyyep6et
1238,,1,9,75,Yokozuna,56,4,,true,1238,1,26,0,11,0,10,0,490,0,0,0,0,0,0,0,0,0,0,4500,21000,0,65,0,,0,2100,0,0,10000,0,Cabin_CyberEast_Cab2,clmpbq6vp0000mtx4cyyep6et
1239,,6,9,31,Kuwagata,2,3,,true,1239,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,,0,23,0,0,0,0,CarPart_CyberEast_Exhaust_01,clmpbq6vp0000mtx4cyyep6et
1240,,6,9,52,Engine roar,81,3,,true,1240,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_CyberEast_Hologram01,clmpbq6vp0000mtx4cyyep6et
1241,,6,9,63,Feng shui,81,3,,true,1241,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_CyberEast_Hologram02,clmpbq6vp0000mtx4cyyep6et
1242,,6,9,7,Short orange lamp,85,6,,true,1242,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,0,17,0,0,0,0,CarPart_CyberEast_Neon_2_01,clmpbq6vp0000mtx4cyyep6et
1243,,6,9,38,Orange lamp,85,3,,true,1243,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_CyberEast_Neon_4_01,clmpbq6vp0000mtx4cyyep6et
1244,,6,9,48,Long orange lamp,85,3,,true,1244,1,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,,0,25,0,0,0,0,CarPart_CyberEast_Neon_6_01,clmpbq6vp0000mtx4cyyep6et
1245,,6,9,20,Fukigayeshi,2,3,,true,1245,1,27,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,,0,44,0,0,0,0,CarPart_CyberEast_Spoiler_01,clmpbq6vp0000mtx4cyyep6et
1246,,6,9,64,Wakidate,2,4,,true,1246,1,27,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,,0,56,0,0,0,0,CarPart_CyberEast_Spoiler_02,clmpbq6vp0000mtx4cyyep6et
1247,,2,9,57,Kaiju,92,4,,true,1247,1,31,10,0,0,0,10,1197,12,0,0,0,0,0,3,0,0,0,1980,0,0,0,0,,0,4800,7.3,0,0,0,CarPart_Gun_Coilgun_Legend,clmpbq6vp0000mtx4cyyep6et
1248,,2,9,24,Yaoguai,93,3,,true,1248,1,26,0,0,0,0,0,173,5,0,0,0,0,0,0,0,0,0,405,0,8,0,0,,0,1375,0,0,0,0,CarPart_Gun_DroneLauncher_epic,clmpbq6vp0000mtx4cyyep6et
1249,,2,9,32,Enlightenment,94,3,,true,1249,1,26,0,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,216,0,0,0,0,,0,275,0,0,0,0,CarPart_Gun_SpyModule_epic,clmpbq6vp0000mtx4cyyep6et
1250,,2,9,66,Jubokko,20,4,,true,1250,1,27,10,0,0,0,1,349,4,0,0,0,0,0,2,0,0,0,360,0,18,0,0,,0,1600,7,0,0,0,CarPart_Gun_TurretHarpoonLauncher_legendary,clmpbq6vp0000mtx4cyyep6et
1251,,2,9,8,Tempura,91,6,,true,1251,1,31,0,0,0,0,9.5,140,3,30,0,0,0,0,0,0,0,0,94,0,0,0,0,,0,570,0,0,0,0,CarPart_PlasmaSaw_preepic,clmpbq6vp0000mtx4cyyep6et
1252,,4,9,49,Omni,127,3,,true,1252,1,32,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,310,0,0,0,90,,-12,380,0,0,1300,0,CarPart_Wheel_Ilon,clmpbq6vp0000mtx4cyyep6et
1253,,4,9,11,Camber,75,6,,true,1253,1,26,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,,-5,100,0,0,630,0,CarPart_Wheel_Stance,clmpbq6vp0000mtx4cyyep6et
1254,,4,9,16,Camber ST,75,6,,true,1254,1,26,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,,-10,100,0,0,350,0,CarPart_Wheel_Stance_S,clmpbq6vp0000mtx4cyyep6et
1255,,9,9,3,Noppera-bo,52,4,,true,1255,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast01,clmpbq6vp0000mtx4cyyep6et
1256,,9,9,10,Aggression,52,6,,true,1256,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast02,clmpbq6vp0000mtx4cyyep6et
1257,,9,9,13,Way of the samurai,52,3,,true,1257,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast03,clmpbq6vp0000mtx4cyyep6et
1258,,9,9,68,Sea spirit,52,3,,true,1258,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast04,clmpbq6vp0000mtx4cyyep6et
1259,,9,9,71,Demon of the east,52,4,,true,1259,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast05,clmpbq6vp0000mtx4cyyep6et
1260,,9,9,35,Raiju,52,6,,true,1260,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast06,clmpbq6vp0000mtx4cyyep6et
1261,,9,9,44,Oni,52,3,,true,1261,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast07,clmpbq6vp0000mtx4cyyep6et
1262,,9,9,47,Jigoku,52,4,,true,1262,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast08,clmpbq6vp0000mtx4cyyep6et
1263,,9,9,39,Shojo,52,4,,true,1263,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast09,clmpbq6vp0000mtx4cyyep6et
1264,,9,9,51,Bang-bang!,52,6,,true,1264,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast10,clmpbq6vp0000mtx4cyyep6et
1265,,9,9,22,Hyakutake,52,3,,true,1265,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast11,clmpbq6vp0000mtx4cyyep6et
1266,,9,9,54,Lollybomb,52,3,,true,1266,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast12,clmpbq6vp0000mtx4cyyep6et
1267,,9,9,59,AE86,52,6,,true,1267,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast13,clmpbq6vp0000mtx4cyyep6et
1268,,9,9,62,Ra-ta-ta-ta!,52,6,,true,1268,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast14,clmpbq6vp0000mtx4cyyep6et
1269,,9,99,0,Don''t blink!,52,6,,true,1269,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast15,clmpbq6vp0000mtx4cyyep6et
1270,,9,9,26,Quick start,52,6,,true,1270,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast16,clmpbq6vp0000mtx4cyyep6et
1271,,9,9,19,Try to keep up!,52,6,,true,1271,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_cybereast17,clmpbq6vp0000mtx4cyyep6et
1272,,7,99,0,Valentine,10,3,,true,1272,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Valentine2016,clmpbq6vp0000mtx4cyyep6et
1274,,7,9,55,Uncertain world,10,3,,true,1274,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_CyberEast_01,clmpbq6vp0000mtx4cyyep6et
1275,,7,9,45,Tranquility,10,3,,true,1275,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_CyberEast_02,clmpbq6vp0000mtx4cyyep6et
1276,,7,9,72,Corporate style,10,3,,true,1276,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_CyberEast_03,clmpbq6vp0000mtx4cyyep6et
1278,,6,99,0,Short blue lamp,85,4,,true,1278,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,,0,27,0,0,0,0,CarPart_CyberEast_Neon_2_02,clmpbq6vp0000mtx4cyyep6et
1279,,6,99,0,Blue lamp,85,4,,true,1279,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,,0,28,0,0,0,0,CarPart_CyberEast_Neon_4_02,clmpbq6vp0000mtx4cyyep6et
1280,,6,99,0,Long blue lamp,85,4,,true,1280,1,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,,0,30,0,0,0,0,CarPart_CyberEast_Neon_6_02,clmpbq6vp0000mtx4cyyep6et
1281,,2,99,0,Yongwang,15,3,,true,1281,1,27,3.6,0,0,0,4.9,423,9,0,0,0,0,0,5.2,0,0,0,495,0,40,0,0,,0,2475,6,0,0,0,CarPart_Gun_GrenadeLauncher_Burst,clmpbq6vp0000mtx4cyyep6et
1282,,6,99,0,Stinger,81,3,,true,1282,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_Hologram_Scorpio_Tail,clmpbq6vp0000mtx4cyyep6et
1283,,9,99,0,Black scorpion,52,4,,true,1283,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_scorpio01,clmpbq6vp0000mtx4cyyep6et
1284,,9,99,0,Desert ranger,52,4,,true,1284,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_scorpio02,clmpbq6vp0000mtx4cyyep6et
1286,,7,99,0,Chitin,10,4,,true,1286,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Arachnida_01,clmpbq6vp0000mtx4cyyep6et
1287,,7,99,0,Toxin,10,4,,true,1287,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Arachnida_02,clmpbq6vp0000mtx4cyyep6et
1288,,7,99,0,Dark gold,10,4,,true,1288,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_cham_AnodizedGold,clmpbq6vp0000mtx4cyyep6et
1290,,7,99,0,Azure dragon,10,4,,true,1290,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_CyberEast_04,clmpbq6vp0000mtx4cyyep6et
1292,,6,99,0,Tank headlight,85,3,,true,1292,1,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,,0,22,0,0,0,0,CarPart_Military_Lights3,clmpbq6vp0000mtx4cyyep6et
1293,,4,99,0,Tank track,29,3,,true,1293,1,29,0,0,0,0,0,1440,0,0,25,25,50,0,0,0,0,0,1550,0,0,0,55,,-55,800,0,0,4800,0,CarPart_TankTrackBig_dow,clmpbq6vp0000mtx4cyyep6et
1294,,9,99,0,Star ranks,52,3,,true,1294,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_9may32,clmpbq6vp0000mtx4cyyep6et
1295,,9,99,0,Liquidator,52,3,,true,1295,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_9may33,clmpbq6vp0000mtx4cyyep6et
1296,,9,99,0,Reborn,52,3,,true,1296,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_9may34,clmpbq6vp0000mtx4cyyep6et
1297,,9,99,0,Wheel of choice,52,3,,true,1297,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_dow10,clmpbq6vp0000mtx4cyyep6et
1298,,9,99,0,War falcon,52,3,,true,1298,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_dow11,clmpbq6vp0000mtx4cyyep6et
1299,,9,99,0,9113,52,3,,true,1299,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_dow12,clmpbq6vp0000mtx4cyyep6et
1300,,9,99,0,1,52,3,,true,1300,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_dow13,clmpbq6vp0000mtx4cyyep6et
1301,,7,99,0,Rough sand,10,4,,true,1301,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Sand05,clmpbq6vp0000mtx4cyyep6et
1303,,7,99,0,Combat camouflage,10,4,,true,1303,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_Camo15,clmpbq6vp0000mtx4cyyep6et
1304,,7,99,0,Dynamic armour,10,4,,true,1304,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_DogsOfWar03,clmpbq6vp0000mtx4cyyep6et
1306,,1,4,73,Machinist,56,4,,true,1306,1,32,0,11,0,10,0,540,0,0,0,0,0,0,0,0,0,0,5300,24000,0,60,0,,0,2100,0,0,9100,0,Cabin_Junk_Cab1,clmpbq6vp0000mtx4cyyep6et
1307,,1,2,50,Aggressor,55,3,,true,1307,1,32,0,12,0,4.5,0,265,0,0,0,0,0,0,0,0,0,0,600,7800,0,105,0,,0,1800,0,0,3800,0,Cabin_Raider_Cab1,clmpbq6vp0000mtx4cyyep6et
1308,,6,3,6,Navigator,81,3,,true,1308,1,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_BattlePass05_Hologram01,clmpbq6vp0000mtx4cyyep6et
1309,,6,2,59,Wrath of Khan,81,3,,true,1309,1,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_BattlePass05_Hologram02,clmpbq6vp0000mtx4cyyep6et
1310,,6,4,69,Indicator,81,3,,true,1310,1,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_BattlePass05_Hologram03,clmpbq6vp0000mtx4cyyep6et
1311,,3,4,35,KA-2 Flywheel,96,3,,true,1311,1,30,0,0,0,0,0,323,1,0,0,0,0,0,0,0,0,0,384,0,0,0,0,,0,275,0,0,0,0,CarPart_Cooldown_Accelerator_epic,clmpbq6vp0000mtx4cyyep6et
1312,,3,4,7,KA-1 Discharger,96,6,,true,1312,1,30,0,0,0,0,0,171,1,0,0,0,0,0,0,0,0,0,162,0,0,0,0,,0,190,0,0,0,0,CarPart_Cooldown_Accelerator_preepic,clmpbq6vp0000mtx4cyyep6et
1313,,2,3,65,AC80 Stillwind,3,4,,true,1313,1,30,6.3,0,0,0,8,404,5,0,0,0,0,0,3,0,0,0,513,0,0,0,0,,0,2000,8,4.6,0,0,CarPart_Gun_CannonLong_legend,clmpbq6vp0000mtx4cyyep6et
1314,,2,3,43,Thresher,15,3,,true,1314,1,33,4.5,0,0,0,2.2,180,6,0,0,0,0,0,4.8,0,0,0,220,0,115,0,0,,0,1650,4,3.8,0,0,CarPart_Gun_Grenade_Launcher_epic,clmpbq6vp0000mtx4cyyep6et
1315,,2,3,57,M-32 Vindicator,13,4,,true,1315,1,30,3.8,0,0,0,4.9,225,3,0,0,0,0,0,5.9,0,0,0,210,0,0,0,0,,0,1200,3,3.8,0,0,CarPart_Gun_Machinegun_Frontal_legend,clmpbq6vp0000mtx4cyyep6et
1316,,2,2,28,Gremlin,26,3,,true,1316,1,30,3,0,0,0,2.5,180,2,0,0,0,90,50,3,0,0,0,126,0,0,0,0,,0,550,1,2.4,0,0,CarPart_Gun_Shotgun_Fixed_epic,clmpbq6vp0000mtx4cyyep6et
1317,,6,99,0,Duckling,2,3,,true,1317,1,42,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,0,24,0,0,0,0,CarPart_SocialDuck_China,clmpbq6vp0000mtx4cyyep6et
1318,,4,2,14,Buggy wheel,75,3,,true,1318,1,30,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,,-5,250,0,0,1200,0,CarPart_Wheel_Raider_01_epic,clmpbq6vp0000mtx4cyyep6et
1319,,4,2,21,Buggy wheel ST,75,3,,true,1319,1,30,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,,-10,250,0,0,600,0,CarPart_Wheel_Raider_01_epic_S,clmpbq6vp0000mtx4cyyep6et
1320,,9,99,45,Ejection,52,3,,true,1320,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nomads02,clmpbq6vp0000mtx4cyyep6et
1321,,9,99,23,Sector,52,6,,true,1321,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nomads03,clmpbq6vp0000mtx4cyyep6et
1322,,9,99,3,Signs,52,2,,true,1322,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nomads04,clmpbq6vp0000mtx4cyyep6et
1323,,9,99,52,Stay away,52,3,,true,1323,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_raider08,clmpbq6vp0000mtx4cyyep6et
1324,,9,99,9,Scratched stripes,52,2,,true,1324,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_raider09,clmpbq6vp0000mtx4cyyep6et
1325,,9,99,30,Speed,52,6,,true,1325,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_raider10,clmpbq6vp0000mtx4cyyep6et
1326,,9,99,67,Tram,52,4,,true,1326,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_scav05,clmpbq6vp0000mtx4cyyep6et
1327,,9,99,16,Intersection,52,2,,true,1327,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_scav06,clmpbq6vp0000mtx4cyyep6et
1328,,9,99,37,Recycling,52,6,,true,1328,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_scav07,clmpbq6vp0000mtx4cyyep6et
1330,,7,99,74,Aircraft covering,10,4,,true,1330,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Avia_01,clmpbq6vp0000mtx4cyyep6et
1331,,7,99,62,Deterioration,10,3,,true,1331,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Junk_01,clmpbq6vp0000mtx4cyyep6et
1332,,7,99,20,Graffiti,10,3,,true,1332,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Raider_01,clmpbq6vp0000mtx4cyyep6et
1334,,1,99,0,Deadman,55,3,,true,1334,1,32,0,12,0,5.2,0,270,0,0,0,0,0,0,0,0,0,0,750,8700,0,100,0,,0,1800,0,0,4200,0,Cabin_CyberEast_Cab3,clmpbq6vp0000mtx4cyyep6et
1335,,6,99,0,Flag 'Steel championship 2051',2,3,,true,1335,1,42,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,,0,43,0,0,0,0,CarPart_Banner_Football,clmpbq6vp0000mtx4cyyep6et
1336,,6,99,0,Seal of authenticity,81,3,,true,1336,1,32,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0,23,0,0,0,0,CarPart_CyberEast_Hologram03,clmpbq6vp0000mtx4cyyep6et
1337,,6,99,0,Short yellow lamp,85,3,,true,1337,1,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,0,22,0,0,0,0,CarPart_CyberEast_Neon_2_03,clmpbq6vp0000mtx4cyyep6et
1338,,6,99,0,Yellow lamp,85,3,,true,1338,1,42,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0,23,0,0,0,0,CarPart_CyberEast_Neon_4_03,clmpbq6vp0000mtx4cyyep6et
1339,,6,99,0,Long yellow lamp,85,3,,true,1339,1,42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,0,25,0,0,0,0,CarPart_CyberEast_Neon_6_03,clmpbq6vp0000mtx4cyyep6et
1340,,4,99,0,Claw,97,3,,true,1340,1,32,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,,-9,250,0,0,1400,0,CarPart_MotoWheel_S,clmpbq6vp0000mtx4cyyep6et
1341,,4,99,0,Low clearance ST,75,2,,true,1341,1,37,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,,-9,40,0,0,215,0,CarPart_WheelSmall_RS_R17,clmpbq6vp0000mtx4cyyep6et
1342,,4,99,0,Low clearance,75,2,,true,1342,1,37,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,,-4,40,0,0,390,0,CarPart_WheelSmall_S_R17,clmpbq6vp0000mtx4cyyep6et
1343,,9,99,0,Sports coloring,52,4,,true,1343,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_football11,clmpbq6vp0000mtx4cyyep6et
1344,,9,99,0,Avid fan,52,4,,true,1344,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_football12,clmpbq6vp0000mtx4cyyep6et
1345,,6,99,0,lnflamed memory,10,4,,true,1345,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Scientist_bundle,clmpbq6vp0000mtx4cyyep6et
1348,,7,99,0,Nephrite,10,4,,true,1348,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_cybereast_bundle_02,clmpbq6vp0000mtx4cyyep6et
1349,,7,99,0,Breath of darkness,10,4,,true,1349,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_cybereast_bundle_02_deluxe,clmpbq6vp0000mtx4cyyep6et
1350,,7,99,0,Shades of victory,10,4,,true,1350,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Football14_2021,clmpbq6vp0000mtx4cyyep6et
1351,,7,99,0,Noble blue,10,4,,true,1351,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Football15_2021,clmpbq6vp0000mtx4cyyep6et
